Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1980,1980,tonnes,1109000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1981,1981,tonnes,106200.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1982,1982,tonnes,1106000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1983,1983,tonnes,1153000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1984,1984,tonnes,1198000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1985,1985,tonnes,1290000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1986,1986,tonnes,1283000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1987,1987,tonnes,1367000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1988,1988,tonnes,1845000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1989,1989,tonnes,1845000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1990,1990,tonnes,1524000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1991,1991,tonnes,1537000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1992,1992,tonnes,1567000.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1993,1993,tonnes,1322000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1994,1994,tonnes,1438000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1995,1995,tonnes,1772000.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1996,1996,tonnes,1772000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1997,1997,tonnes,1944000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1998,1998,tonnes,2094000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,1999,1999,tonnes,2160999.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2000,2000,tonnes,2228000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2001,2001,tonnes,2427000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2002,2002,tonnes,2305000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2003,2003,tonnes,2399000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2004,2004,tonnes,2826000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2005,2005,tonnes,2918000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2006,2006,tonnes,2977000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2007,2007,tonnes,2760000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2008,2008,tonnes,2619000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2009,2009,tonnes,2664000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2010,2010,tonnes,2817000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2011,2011,tonnes,2781000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2012,2012,tonnes,2892000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2013,2013,tonnes,3014000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2014,2014,tonnes,3024000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5510,Production,1681,Wrapping and packaging paper and paperboard,2015,2015,tonnes,3418000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1961,1961,tonnes,6000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1962,1962,tonnes,6000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1963,1963,tonnes,15500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1964,1964,tonnes,21600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1965,1965,tonnes,38000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1966,1966,tonnes,74200.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1967,1967,tonnes,48700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1968,1968,tonnes,9700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1969,1969,tonnes,11100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1970,1970,tonnes,9300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1971,1971,tonnes,11100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1972,1972,tonnes,7700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1973,1973,tonnes,13700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1974,1974,tonnes,36900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1975,1975,tonnes,6800.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1976,1976,tonnes,45300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1977,1977,tonnes,34900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1978,1978,tonnes,40700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1979,1979,tonnes,85400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1980,1980,tonnes,250300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1981,1981,tonnes,178000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1982,1982,tonnes,174500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1983,1983,tonnes,103000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1984,1984,tonnes,15000.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1985,1985,tonnes,29300.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1986,1986,tonnes,29300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1987,1987,tonnes,60700.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1988,1988,tonnes,100000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1989,1989,tonnes,104000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1990,1990,tonnes,145700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1991,1991,tonnes,135700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1992,1992,tonnes,200000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1993,1993,tonnes,200000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1994,1994,tonnes,321000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1995,1995,tonnes,325000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1996,1996,tonnes,371100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1997,1997,tonnes,412900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1998,1998,tonnes,391699.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,1999,1999,tonnes,939000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2000,2000,tonnes,1211900.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2001,2001,tonnes,675000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2002,2002,tonnes,832800.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2003,2003,tonnes,987000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2004,2004,tonnes,1167000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2005,2005,tonnes,1309000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2006,2006,tonnes,1384124.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2007,2007,tonnes,1706293.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2008,2008,tonnes,1759711.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2009,2009,tonnes,1259700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2010,2010,tonnes,1605222.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2011,2011,tonnes,1675633.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2012,2012,tonnes,1742184.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2013,2013,tonnes,2011032.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2014,2014,tonnes,2126548.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5610,Import Quantity,1681,Wrapping and packaging paper and paperboard,2015,2015,tonnes,2144010.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1961,1961,1000 US$,2986.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1962,1962,1000 US$,3000.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1963,1963,1000 US$,4448.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1964,1964,1000 US$,6104.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1965,1965,1000 US$,9099.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1966,1966,1000 US$,15709.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1967,1967,1000 US$,14026.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1968,1968,1000 US$,4320.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1969,1969,1000 US$,4926.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1970,1970,1000 US$,4715.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1971,1971,1000 US$,5093.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1972,1972,1000 US$,2605.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1973,1973,1000 US$,6436.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1974,1974,1000 US$,14210.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1975,1975,1000 US$,4011.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1976,1976,1000 US$,35472.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1977,1977,1000 US$,31209.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1978,1978,1000 US$,36500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1979,1979,1000 US$,76800.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1980,1980,1000 US$,225100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1981,1981,1000 US$,159300.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1982,1982,1000 US$,193700.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1983,1983,1000 US$,44000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1984,1984,1000 US$,6400.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1985,1985,1000 US$,12500.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1986,1986,1000 US$,12500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1987,1987,1000 US$,30170.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1988,1988,1000 US$,67107.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1989,1989,1000 US$,70000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1990,1990,1000 US$,82487.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1991,1991,1000 US$,81710.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1992,1992,1000 US$,100000.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1993,1993,1000 US$,110000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1994,1994,1000 US$,168000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1995,1995,1000 US$,185000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1996,1996,1000 US$,281340.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1997,1997,1000 US$,364236.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1998,1998,1000 US$,216033.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,1999,1999,1000 US$,645014.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2000,2000,1000 US$,728587.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2001,2001,1000 US$,377766.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2002,2002,1000 US$,479560.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2003,2003,1000 US$,725250.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2004,2004,1000 US$,854060.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2005,2005,1000 US$,855683.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2006,2006,1000 US$,1056323.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2007,2007,1000 US$,1133082.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2008,2008,1000 US$,1366764.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2009,2009,1000 US$,1005033.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2010,2010,1000 US$,1268628.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2011,2011,1000 US$,1391589.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2012,2012,1000 US$,1619874.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2013,2013,1000 US$,1765756.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2014,2014,1000 US$,1912883.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5622,Import Value,1681,Wrapping and packaging paper and paperboard,2015,2015,1000 US$,1757057.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1961,1961,tonnes,58.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1962,1962,tonnes,100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1963,1963,tonnes,200.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1964,1964,tonnes,600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1965,1965,tonnes,1100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1966,1966,tonnes,500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1967,1967,tonnes,300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1968,1968,tonnes,700.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1969,1969,tonnes,1100.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1970,1970,tonnes,1500.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1971,1971,tonnes,1900.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1972,1972,tonnes,1900.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1973,1973,tonnes,1900.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1974,1974,tonnes,1900.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1982,1982,tonnes,12600.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1983,1983,tonnes,12600.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1984,1984,tonnes,12600.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1985,1985,tonnes,18600.0,*,Unofficial figure
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1986,1986,tonnes,18600.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1987,1987,tonnes,146600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1988,1988,tonnes,173800.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1989,1989,tonnes,110200.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1990,1990,tonnes,78300.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1991,1991,tonnes,56500.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1992,1992,tonnes,180890.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1993,1993,tonnes,95100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1994,1994,tonnes,133400.0,F,FAO estimate
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1995,1995,tonnes,137000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1996,1996,tonnes,111400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1997,1997,tonnes,64100.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1998,1998,tonnes,28400.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,1999,1999,tonnes,101700.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2000,2000,tonnes,47200.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2001,2001,tonnes,21000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2002,2002,tonnes,25600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2003,2003,tonnes,63600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2004,2004,tonnes,109600.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2005,2005,tonnes,136000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2006,2006,tonnes,158310.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2007,2007,tonnes,213000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2008,2008,tonnes,272000.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2009,2009,tonnes,110089.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2010,2010,tonnes,94932.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2011,2011,tonnes,106240.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2012,2012,tonnes,114939.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2013,2013,tonnes,148097.0,,Official data
FO,Forestry Production and Trade,138,Mexico,5910,Export Quantity,1681,Wrapping and packaging paper and paperboard,2014,2014,tonnes,136892.0,,Official data
